index,text,Country,Class
192,"Welcome to a great week everyone!
Let's make this week count...
Eat healthy 
Live healthy 
And use your heart-frien… https://t.co/vqxMpWiu5C",CAR,Unhappy
193,#Dogfriendly #unique #city #centre #accommodation available for #short #stays. A #modern #wide beam #canal #barge… https://t.co/86nkZ0XttR,CAR,Unhappy
194,HWA @foxyfytz And @waleshi2 💙💞 Shot by @megapixstudio #weddingdiariesng #family #familyportrait… https://t.co/lh4ymUxRtr,CAR,Unhappy
195,"RT @kirfoundation: Dear Tordi Kpalap,
We appreciate your fantastic volunteering experience @KIRFoundation. We wish you greater heights as y…",CAR,Unhappy
196,There is more to life than what we are having now. #SonOfGrace #Family https://t.co/4AZfvUTIIl,CAR,Unhappy
197,"RT @kirfoundation: Dear Tordi Kpalap,
We appreciate your fantastic volunteering experience @KIRFoundation. We wish you greater heights as y…",CAR,Unhappy
198,'I would have killed the man': How crime fiction helps Anne Buist make order from chaos #family… https://t.co/ALIXC97nQl,CAR,Unhappy
199,'I would have killed the man': How crime fiction helps Anne Buist make order from chaos #family… https://t.co/EWawhdazDX,CAR,Unhappy
200,"#Blockers In Cinemas this Friday! 💃 
. 
#SilverbirdFilmDistribution #BlockersMovie #Hollywood #JohnCena #BrainKehoe… https://t.co/mqowIsfxPt",CAR,Unhappy
201,What are the consequences of a young lady dating a married man? Still on #Sisterstalk  on #Wellradio… https://t.co/CJfOr4SwlC,CAR,Unhappy
202,"RT @TINCCreative: The best content you will ever have comes directly from your target audience.
#best #content #directly #followers #client…",CAR,Unhappy
203,"MUSIC IS LIFE. 
#platinumstringsmusicacademy #musiclessons #piano #violin #guitar #teacher #passion #possibility… https://t.co/9QXkP2iK1f",CAR,Unhappy
204,"RT @TINCCreative: The best content you will ever have comes directly from your target audience.
#best #content #directly #followers #client…",CAR,Unhappy
205,"RT @TINCCreative: The best content you will ever have comes directly from your target audience.
#best #content #directly #followers #client…",CAR,Unhappy
206,"The best content you will ever have comes directly from your target audience.
#best #content #directly #followers… https://t.co/5j7wuqIF9y",CAR,Unhappy
207,"Don't come back only to hear that it's been sold.
#property #revolutionplusproperty #revolutionplus #revolution… https://t.co/2q8Esazsut",CAR,Unhappy
208,"#Knowledge is #power. #Information is liberating. #Education is the premise of progress, in every #society, in every #family.   ~@KofiAnnan",CAR,Unhappy
209,"RT @richarddiffere1: Mood,,,😎,, right now 😂😂😂
Them be like they ain't feeling the energy, I be like touch it the energy is strong,,,
More t…",CAR,Unhappy
210,"Mood,,,😎,, right now 😂😂😂
Them be like they ain't feeling the energy, I be like touch it the energy is strong,,,
Mor… https://t.co/c2qvwUqxNs",CAR,Unhappy
211,"Missing everyone already. #family @ Scottsdale, Arizona https://t.co/xmqJhI9lce",CAR,Unhappy
212,#amazing #socialenvy #PleaseForgiveMe #fitness #followme #all_shots #textgram #family #instago… https://t.co/VnjCtIl0XP,CAR,Unhappy
213,#TimiboiWakaWaka 🔥🔥🔥🔥 fab_fatia be giving the shaku extra #Family ❤️🙏🏾 https://t.co/Dct0ukZIzb,CAR,Unhappy
214,3 #musketeers #stylish #menswear #african #cute #goodlook #bond #friends #family @ Sheba Centre Ltd https://t.co/yU8ww98tRl,CAR,Unhappy
215,"Tunesmith × Ibukun
.
.
.
.
.
.
.
.
.
.
.#lfl #f4follow #family https://t.co/SZEUcrx8D2",CAR,Unhappy
216,"After a stressful week and then groomsman duties on Saturday. 

#family #siblings #Smiththe2nd… https://t.co/pOQROsy1S6",CAR,Unhappy
217,Mom and son😍❤️👩‍👦#momandson #family #motherslove #kids_of_our_world #kids #fashion #king #andre… https://t.co/rKHzuXBkkw,CAR,Unhappy
218,"Have a beautiful week ahead 💝 Sunday Cuteness. .
.
.
.
.
via @naijalifemagazine  #love #adorable #kidsphoto… https://t.co/DlDsCoV6gZ",CAR,Unhappy
219,It has been a wonderful day. Thanks to everyone who was part of life today. Goodnight #Nigeria #ThinkBIGSundayWithMarsha #Family,CAR,Unhappy
220,"Za Squaddddd...😍😍♥️😘😘👪👪
#Godovereverything #family #familyiseverything #blood #grace #11months… https://t.co/hhPvnu3yLe",CAR,Unhappy
221,"Happy Weekend From Us 

#miramaremoments #family #limbe #limbé #restaurants #cameroon… https://t.co/VCMxPrkRHK",CAR,Unhappy
222,Avast : and Vodafone Partner to Provide Mobile and Family Security #family https://t.co/7BnHkDUFEM… https://t.co/ZXSHadx3qC,CAR,Unhappy
223,Avast : and Vodafone Partner to Provide Mobile and Family Security #family https://t.co/7BnHkDUFEM… https://t.co/j5gvFNupXC,CAR,Unhappy
224,"Reposting @frombalkanwith:
Hello world. Tag a friend who will love this. #weekend #summer #winter #family #fashion… https://t.co/N3aZVgcN4S",CAR,Unhappy
225,#Family 🙌🙌🙌🙌💯 https://t.co/ZgtayeLiaQ,CAR,Unhappy
226,We all made it happen #houseoftaraintl great team. #family… https://t.co/7GXyBxDIum,CAR,Unhappy
227,"#Nice time with my man Dr. Kison today
#Family
#Together
#Leadership
#TrainingForReigning @… https://t.co/PeK8qCwmGN",CAR,Unhappy
228,"RT @oceanbasketnija: More than enough to go round…
For Reservations &amp; Delivery, call:
VI - 08160591821
ICM - 08182951963
Festac - 080918267…",CAR,Unhappy
229,"RT @ModzeroMedia: Throwback

The daddy son bond

#daddy #baby #love #bond #blue #family #canon5dmarkiii… https://t.co/bMKG01nalW",CAR,Unhappy
230,"More than enough to go round…
For Reservations &amp; Delivery, call:
VI - 08160591821
ICM - 08182951963
Festac - 080918… https://t.co/ZHIfby0uDd",CAR,Unhappy
231,"RT @TINCCreative: Think positive
Be positive
#tgif #think #positive #vibes #positivevibes #thaughts #changes #love #smiles #everyday #fun #…",CAR,Unhappy
232,"RT @TINCCreative: Make time for the little things today.
Happy Saturday!
#happy #time #little #today #things #saturday #funday #owanbe #lov…",CAR,Unhappy
233,"RT @jenniferdagi: 12 Unique &amp; Interactive Date Night Activities for the #Family: In a family, love is spelled… https://t.co/9zMmGPyds9",CAR,Unhappy
234,"RT @jenniferdagi: 12 Unique &amp; Interactive Date Night Activities for the #Family: In a family, love is spelled… https://t.co/9zMmGPyds9",CAR,Unhappy
235,Happy #sundayvibes #classic #hairstylist #grateful #God #passion #global #Family https://t.co/cM5bKlnEO2,CAR,Unhappy
236,"RT @kirfoundation: Dear Tordi Kpalap,
We appreciate your fantastic volunteering experience @KIRFoundation. We wish you greater heights as y…",CAR,Unhappy
237,Congratulations @rolynedesigns1 👶💞😍 Photo @mofebamuyiwa Paper flowers by @rolynedesigns1 Hair and make up by… https://t.co/dyDnzGjUGS,CAR,Unhappy
238,"Road trip to Ogwashi-ukwu with the family.....

#family
#love
#Ogwashi-ukwu. https://t.co/8o7NKosbbG",CAR,Unhappy
239,"Whatever we do in life, #family first.
Because having them alone is an happiness.
Alhamdulilahi for the Happiness a… https://t.co/CyZfKDEBeT",CAR,Unhappy
240,Your worth is mostly determined by the people who value you...#LOYALTY #WORTH #VALUE #FAMILY #KNOWYOURWORTH #KNOWYOURSELF,CAR,Unhappy
241,"Happy birthday to my #blohda = #family #bloodline,  you are blessed  GOD will lift u up up,… https://t.co/9Z5BZePW9F",CAR,Unhappy
242,"RT @kirfoundation: Dear Tordi Kpalap,
We appreciate your fantastic volunteering experience @KIRFoundation. We wish you greater heights as y…",CAR,Unhappy
243,"RT @TINCCreative: Make time for the little things today.
Happy Saturday!
#happy #time #little #today #things #saturday #funday #owanbe #lov…",CAR,Unhappy
244,"We love to make our guests to not just spend their time here with us for holiday, but more than that we want to mak… https://t.co/wockhSux7Q",CAR,Unhappy
245,Bulb hair!!!  #classic #hairstylist #grateful #God #passion #global #Family https://t.co/EFvs6DpIJI,CAR,Unhappy
246,"RT @TINCCreative: Make time for the little things today.
Happy Saturday!
#happy #time #little #today #things #saturday #funday #owanbe #lov…",CAR,Unhappy
247,"Ebuka with his wife, Cynthia and their pretty daughter, Jeweluchi 😍. So cute💞💞
.
.
#Family #Love 
.
.
📸 via infonai… https://t.co/vC8hDEtmn6",CAR,Unhappy
248,Mom and son😍❤️👩‍👦#momandson #family #motherslove #kids_of_our_world #kids #fashion #king #andre… https://t.co/l7LAblCyKL,CAR,Unhappy
249,#family #happy Free Shipping Men Jackets New Spring Cotton Coat Jacket Pocket Man Outwear Coats AFS JEEP Brand Autu… https://t.co/BrQd1psS73,CAR,Unhappy
250,Awwww @magascobboy on uncle duties. Too cute #Magasco #Family #Birthday #birthdaygirl https://t.co/Un6s60RimW,CAR,Unhappy
251,Nice Friday 😁😁😁 @escapelagos #family #tagyourselves lol @ Escape NightLife https://t.co/4aLIf7YieA,CAR,Unhappy
252,"Prawns and Chips just the way you like it…

#OceanBasket #RestaurantInLagos #Family #Friends #Birthday #Party… https://t.co/CMxbsG9RLN",CAR,Unhappy
253,"To the bump, everything beautiful! #family https://t.co/YnRpmIXOEa Via IG:https://t.co/8R314XvpyU https://t.co/j1nBhhUuXi",CAR,Unhappy
254,RT @ashirna1: Faut dire à mes cousines d'arrêter de se marier 😤... Je sens que bientôt on va commencer à me mettre la pression à moi aussi…,CAR,Unhappy
255,"RT @TINCCreative: Make time for the little things today.
Happy Saturday!
#happy #time #little #today #things #saturday #funday #owanbe #lov…",CAR,Unhappy
256,RT @DeltaPrefix: Get organized. #SALE NOW ON. #chore chart #family #chores #todolist #organisers #gratitude… https://t.co/UuynIcPMpZ,CAR,Unhappy
257,"The gang's all here! Almost. 

#family #mummydearest #siblings #owambe #weddings #izon #isoko… https://t.co/GAFZIGIu69",CAR,Unhappy
258,"Make time for the little things today.
Happy Saturday!
#happy #time #little #today #things #saturday #funday… https://t.co/JNoKHdYRLi",CAR,Unhappy
259,"""Nation"" -Acrylic on Canvas
#art #painting #acrylicpainting #family #snarivers #NewFrames2018… https://t.co/RryzLTt4FP",CAR,Unhappy
260,Meet ma music #family @askanamusic https://t.co/r0MuZQzLg1,CAR,Unhappy
261,"😂😂😂😂 Oh! I love this baby... Someone get me a baby😁🙌😘
⏩ @yabaleftonline
#baby #love #cute #kids #instababy #family… https://t.co/TKGLbRj2ON",CAR,Unhappy
262,"MUSIC IS LIFE. 
#platinumstringsmusicacademy #musiclessons #piano #violin #guitar #teacher #passion #possibility… https://t.co/S86nZmAbDq",CAR,Unhappy
263,In the City with alasa_poronto nagymnas #1738 #anniversary #family @ Port Harcourt https://t.co/RmUuaroqwI,CAR,Unhappy
264,"Pas de doute, c'est de famille... #developer #family https://t.co/jiwyCTznvt",CAR,Unhappy
265,Had a great time..... #vacation #family,CAR,Unhappy
266,"Did you know smiling is contagious? Try keeping a smile on your face for 1 minute. Try this with #family, #kids,… https://t.co/4SkfMkpDvY",CAR,Unhappy
267,Stranger In Lagos #9 https://t.co/Ya8PRXUTT7 #strangerinlagos #family #hiv #kiss #money,CAR,Unhappy
268,"Read this before you make that decision:
""It is always hard on children when their parents divorce"".

Toyin .M. Fal… https://t.co/nA2unu90LJ",CAR,Unhappy
269,Amor infinito #family #cumplepau https://t.co/hLKTFT4cZl,CAR,Unhappy
270,"RT @kirfoundation: Dear Tordi Kpalap,
We appreciate your fantastic volunteering experience @KIRFoundation. We wish you greater heights as y…",CAR,Unhappy
271,"RT @kirfoundation: Dear Tordi Kpalap,
We appreciate your fantastic volunteering experience @KIRFoundation. We wish you greater heights as y…",CAR,Unhappy
272,"RT @kirfoundation: Dear Tordi Kpalap,
We appreciate your fantastic volunteering experience @KIRFoundation. We wish you greater heights as y…",CAR,Unhappy
273,"Throwback

The daddy son bond

#daddy #baby #love #bond #blue #family #canon5dmarkiii… https://t.co/bMKG01nalW",CAR,Unhappy
274,RT @bizzleosikoya: @burnaboy x @ShinaPeller #bro #family https://t.co/F5KRyojWwQ,CAR,Unhappy
275,RT @bizzleosikoya: @burnaboy x @ShinaPeller #bro #family https://t.co/F5KRyojWwQ,CAR,Unhappy
276,RT @bizzleosikoya: @burnaboy x @ShinaPeller #bro #family https://t.co/F5KRyojWwQ,CAR,Unhappy
277,"RT @kirfoundation: Dear Tordi Kpalap,
We appreciate your fantastic volunteering experience @KIRFoundation. We wish you greater heights as y…",CAR,Unhappy
278,"Obstacles don't have to stop you. If you run into a wall, don't give up. Figure out how to climb it.

.
.
@prilaga… https://t.co/nMYntov34h",CAR,Unhappy
279,"We are grateful. We never take for granted the gift of family that God has given us. 
#SingOn #Joy #Family https://t.co/YM8RRmxwNn",CAR,Unhappy
280,This all what life is about.... Healthy Rivalry.... #HappyWorld #Happiness #Friendship #Family… https://t.co/rHX9fFGHPu,CAR,Unhappy
281,"RT @kirfoundation: Dear Tordi Kpalap,
We appreciate your fantastic volunteering experience @KIRFoundation. We wish you greater heights as y…",CAR,Unhappy
282,"RT @kirfoundation: Dear Tordi Kpalap,
We appreciate your fantastic volunteering experience @KIRFoundation. We wish you greater heights as y…",CAR,Unhappy
283,Love you always brother..happy birthday. Age with grace and health. #family #brother… https://t.co/aDqpSiJPm1,CAR,Unhappy
284,"RT @kirfoundation: Dear Tordi Kpalap,
We appreciate your fantastic volunteering experience @KIRFoundation. We wish you greater heights as y…",CAR,Unhappy
285,"RT @kirfoundation: Dear Tordi Kpalap,
We appreciate your fantastic volunteering experience @KIRFoundation. We wish you greater heights as y…",CAR,Unhappy
286,"Dear Tordi Kpalap,
We appreciate your fantastic volunteering experience @KIRFoundation. We wish you greater heights… https://t.co/l6J01SgmWo",CAR,Unhappy
287,RT @tundebadmuss: So happy for you darling cousin... Welcome to the club 😜😜 I wish you and your hubby the sweetest marriage ever. #happymar…,CAR,Unhappy
288,"https://t.co/AVbl4bileA
LET'S GET YOU POWERED UP!
#solar #inverters #batteries #energy #power #electricity… https://t.co/VF1jYyUVfZ",CAR,Unhappy
289,"The kardashians remind me of the Mikelson on the originals, Family always and forever despite it all. #family",CAR,Unhappy
290,RT @bizzleosikoya: @burnaboy x @ShinaPeller #bro #family https://t.co/F5KRyojWwQ,CAR,Unhappy
291,"It's Friday let the adventure begin.
#Sixcontinents #InstaTravel #Instatours #Instatravel #Instatrip #Holiday… https://t.co/vKNqJRHYIq",CAR,Unhappy
292,"#GOP @GOP #family
Speaker says what?
@SpeakerRyan https://t.co/49NZfLjte4",CAR,Unhappy
293,RT @bizzleosikoya: @burnaboy x @ShinaPeller #bro #family https://t.co/F5KRyojWwQ,CAR,Unhappy
294,RT @bizzleosikoya: @burnaboy x @ShinaPeller #bro #family https://t.co/F5KRyojWwQ,CAR,Unhappy
295,"RT @cuteSAGAY: Happy Birthday Dad... Live Long, Increase In Wealth And Enjoy Blissful Life. Amen!
•••
#family #usa #africa #nigeria #itseki…",CAR,Unhappy
296,"Happy Birthday Dad... Live Long, Increase In Wealth And Enjoy Blissful Life. Amen!
•••
#family #usa #africa… https://t.co/YhyDKnUT5X",CAR,Unhappy
297,RT @bizzleosikoya: @burnaboy x @ShinaPeller #bro #family https://t.co/F5KRyojWwQ,CAR,Unhappy
298,RT @bizzleosikoya: @burnaboy x @ShinaPeller #bro #family https://t.co/F5KRyojWwQ,CAR,Unhappy
299,RT @bizzleosikoya: @burnaboy x @ShinaPeller #bro #family https://t.co/F5KRyojWwQ,CAR,Unhappy
300,RT @bizzleosikoya: @burnaboy x @ShinaPeller #bro #family https://t.co/F5KRyojWwQ,CAR,Unhappy
301,RT @bizzleosikoya: @burnaboy x @ShinaPeller #bro #family https://t.co/F5KRyojWwQ,CAR,Unhappy
302,RT @bizzleosikoya: @burnaboy x @ShinaPeller #bro #family https://t.co/F5KRyojWwQ,CAR,Unhappy
303,RT @bizzleosikoya: @burnaboy x @ShinaPeller #bro #family https://t.co/F5KRyojWwQ,CAR,Unhappy
304,RT @bizzleosikoya: @burnaboy x @ShinaPeller #bro #family https://t.co/F5KRyojWwQ,CAR,Unhappy
305,RT @bizzleosikoya: @burnaboy x @ShinaPeller #bro #family https://t.co/F5KRyojWwQ,CAR,Unhappy
306,RT @bizzleosikoya: @burnaboy x @ShinaPeller #bro #family https://t.co/F5KRyojWwQ,CAR,Unhappy
307,RT @bizzleosikoya: @burnaboy x @ShinaPeller #bro #family https://t.co/F5KRyojWwQ,CAR,Unhappy
308,RT @bizzleosikoya: @burnaboy x @ShinaPeller #bro #family https://t.co/F5KRyojWwQ,CAR,Unhappy
309,RT @bizzleosikoya: @burnaboy x @ShinaPeller #bro #family https://t.co/F5KRyojWwQ,CAR,Unhappy
310,So happy for you darling cousin... Welcome to the club 😜😜 I wish you and your hubby the sweetest marriage ever.… https://t.co/z8AbkzULb5,CAR,Unhappy
311,@burnaboy x @ShinaPeller #bro #family https://t.co/F5KRyojWwQ,CAR,Unhappy
312,River Island wants more diverse young models for their Kids Squad #family https://t.co/mopMbOhCrh (via https://t.co/WJfp1z8aGB),CAR,Unhappy
313,"Flourish residences 38m
#property #revolutionplusproperty #bbnaija #bba #revolutionplus #revolution #rpp… https://t.co/b8LpnffTUv",CAR,Unhappy
314,"jessesaha 

#centralparkabuja #whitefountain #hangout #familygoals #family #squad #squadgoals… https://t.co/iprAp6nhsE",CAR,Unhappy
315,RT @makesenseNG: #family #happy Magic Unicorn Mother and Daughter Matching Sweatshirts https://t.co/3smKmjQvgy,CAR,Unhappy
316,"RT @TINCCreative: Think positive
Be positive
#tgif #think #positive #vibes #positivevibes #thaughts #changes #love #smiles #everyday #fun #…",CAR,Unhappy
317,"Think positive
Be positive
#tgif #think #positive #vibes #positivevibes #thaughts #changes #love #smiles #everyday… https://t.co/1QFUhPnAbz",CAR,Unhappy
318,#family #happy Magic Unicorn Mother and Daughter Matching Sweatshirts https://t.co/3smKmjQvgy,CAR,Unhappy
